,ticker_symbol,period_ending,accounts_payable,accounts_receivable,add'l_income/expense_items,after_tax_roe,capital_expenditures,capital_surplus,cash_ratio,cash_and_cash_equivalents,changes_in_inventories,common_stocks,cost_of_revenue,current_ratio,deferred_asset_charges,deferred_liability_charges,depreciation,earnings_before_interest_and_tax,earnings_before_tax,effect_of_exchange_rate,equity_earnings/loss_unconsolidated_subsidiary,fixed_assets,goodwill,gross_margin,gross_profit,income_tax,intangible_assets,interest_expense,inventory,investments,liabilities,long-term_debt,long-term_investments,minority_interest,misc._stocks,net_borrowings,net_cash_flow,net_cash_flow-operating,net_cash_flows-financing,net_cash_flows-investing,net_income,net_income_adjustments,net_income_applicable_to_common_shareholders,net_income-cont._operations,net_receivables,non-recurring_items,operating_income,operating_margin,other_assets,other_current_assets,other_current_liabilities,other_equity,other_financing_activities,other_investing_activities,other_liabilities,other_operating_activities,other_operating_items,pre-tax_margin,pre-tax_roe,profit_margin,quick_ratio,research_and_development,retained_earnings,sale_and_purchase_of_stock,"sales,_general_and_admin.",short-term_debt_/_current_portion_of_long-term_debt,short-term_investments,total_assets,total_current_assets,total_current_liabilities,total_equity,total_liabilities,total_liabilities_&_equity,total_revenue,treasury_stock,for_year,earnings_per_share,estimated_shares_outstanding,year,symbol,price_year,yearly_price,security,sec_filings,gics_sector,gics_sub_industry,address_of_headquarters,date_first_added,cik,pe_ratio
406,CTXS,2015-12-31,0.1056341278306531,-0.766617143595375,2.442385639837869,0.3333333333333333,-0.02776014557149507,0.06387882142406212,0.04,0.4165651222953,-1.6023993144815767,0.013559322033898305,-0.00944021385994302,-0.05660377358490566,0.6786221313905053,0.1580424349653829,0.21305679610140202,0.1710049401719522,0.131194098060978,1.3190915223746347,,0.016417468099048614,0.09231205035921175,0.0125,0.05493973171724668,-1.3120543718467248,-0.2746207613182943,0.5584145136241705,-0.16612506935087581,-1.7120063600698225,0.6894878865181296,0.014012883685640545,-0.16880468917445554,,,-1.0053618030506102,-6.262930406488271,0.2228974409590759,1.3625780748151488,-0.6059140549681539,0.26870011878135885,-0.48358769337736834,0.26870011878135885,0.26870011878135885,-0.07082812133395715,5.26464759768181,0.15802931418307636,0.1,-0.15782956376439697,-0.2001204782988464,0.041380959642294386,-0.22459907583582495,0.37609883582798764,1.3495620342528436,-0.10060597360784997,0.5986435568952525,0.0509892109053238,0.1111111111111111,0.23076923076923078,0.25,-0.047619047619047616,0.018341798825243717,0.10121530242794263,-0.5688961816880761,-0.03884545993686988,,-0.04989608132108982,-0.008071470155970411,-0.0025901426503443653,0.05714073689287967,-0.0921028962871122,0.04664233537285651,-0.008071470155970411,0.04223483353993947,0.15312448093962577,0.0004965243296921549,0.358108108108108,-0.06583274835787946,2015,CTXS,2015,0.09709373614263579,Citrix Systems,reports,Information Technology,Internet Software & Services,"Fort Lauderdale, Florida",,877890,-0.19218968682034773
407,CTXS,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,CTXS,2016,,Citrix Systems,reports,Information Technology,Internet Software & Services,"Fort Lauderdale, Florida",,877890,
408,CVS,2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,CVS,2013,,CVS Health,reports,Consumer Staples,Drug Retail,"Woonsocket, Rhode Island",,64803,
409,CVS,2014-12-31,0.19842962388522684,-1.3334841628959275,,0.0,0.07661290322580645,0.021526681667058466,-0.5185185185185185,-0.3932501834189288,63.166666666666664,0.0,0.1070325700635087,-0.16463414634146342,,0.034606511150986924,0.032620320855614976,0.029986313300982954,0.019925611052072262,-3.0,,0.026465467208357515,0.06028181749679753,-0.05263157894736842,0.06660219484505739,0.035860655737704916,0.025710987511806067,0.1787819253438114,0.08012675418741512,0.01764705882352941,0.8842034805890228,-0.09430729693949069,,,,-1.2846670739156993,-1.5924834193072954,0.40705516168078854,3.603071948261924,1.2043596730245232,0.01132404181184669,-8.527272727272727,0.01132404181184669,0.009782608695652175,0.1080884643339217,,0.09481149682717432,0.0,-0.0462046204620462,0.8347457627118644,,0.37777777777777777,,5.725761772853185,0.07741027445460943,-13.466666666666667,,0.0,0.0,-0.25,-0.20430107526881722,,0.11778331520022461,0.02991944764096663,,0.30436484634957917,-0.6136363636363636,0.03720325476050667,0.0259822309970385,0.23351701782820097,0.0005271759186040382,0.0786292723591759,0.03720325476050667,0.09944699079369838,0.1938122861817641,0.0004967709885742673,0.05570291777188328,-0.042037276981895653,2014,CVS,2014,0.33875155228615583,CVS Health,reports,Consumer Staples,Drug Retail,"Woonsocket, Rhode Island",,64803,0.26811390756753944
410,CVS,2015-12-31,0.15821402572191215,1.162822252374491,-1.0,0.16666666666666666,0.10814606741573034,0.017423893747123415,-0.15384615384615385,-0.00886739218057235,0.4818181818181818,0.0,0.11194736842105263,-0.08029197080291971,,0.04484638255698711,0.08337648886587261,0.14206330031408554,0.12216723104975254,2.3333333333333335,,0.11444080063326925,0.3540615450216758,-0.05555555555555555,0.045768123940552685,0.11638641608968019,0.4198895027624309,0.39666666666666667,0.17359597652975692,-0.2543352601156069,0.24156305506216696,1.2585554600171969,,0.4,,-13.03648068669528,-0.986318407960199,0.03379623940027037,-1.879171057253249,2.3176761433868975,0.1276916451335056,-0.9130434782608695,0.1276916451335056,0.12594187298170076,0.11394302848575712,,0.07444027730423912,0.0,-0.0034602076124567475,-0.16628175519630484,,0.5685483870967742,,3.7116968698517296,0.007184846505551927,-1.9545454545454546,,0.0,0.15,0.0,-0.12162162162162163,,0.11482307136801784,0.31340782122905025,,0.328031212484994,1.588235294117647,0.24599997304109886,0.1221952815302313,0.21769065012876437,-0.020074819537383423,0.5247729719285655,0.24599997304109886,0.09990169839345038,0.19968435916604368,0.0004965243296921549,0.17085427135678397,-0.036864217242339854,2015,CVS,2015,0.2967033517225884,CVS Health,reports,Consumer Staples,Drug Retail,"Woonsocket, Rhode Island",,64803,0.10748483687894883
411,CVS,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,CVS,2016,,CVS Health,reports,Consumer Staples,Drug Retail,"Woonsocket, Rhode Island",,64803,
412,CVX,2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,CVX,2012,,Chevron Corp.,reports,Energy,Integrated Oil & Gas,"San Ramon, California",,93410,
413,CVX,2013-12-31,-0.04227666128795658,-2.0828402366863905,-0.7370203160270881,-0.2631578947368421,0.22777813691899929,0.013938181583532296,-0.1935483870967742,-0.22417498447872392,,0.0,-0.024568986628789733,-0.06748466257668712,0.13701976460137685,0.130418134476949,0.05763065682546783,-0.2250496417163084,-0.2250496417163084,-7.82051282051282,0.09261140949339527,0.17022525964286725,-0.00021551724137931034,-0.034482758620689655,-0.09547387515984179,-0.2844568913782757,,,0.038411458333333336,0.9043478260869565,5.596685082872928,0.6624119353501865,0.058421426170109446,0.0045871559633027525,,3.0283341475329753,-1.9249261083743843,-0.09816551581984953,-0.574498886414254,0.43607839974189383,-0.1816723327858207,-1.2399549380398047,-0.1816723327858207,-0.12453126890044756,0.029766157070057628,0.07696759259259259,-0.22277439808071287,-0.2,,-0.22158936804990506,,-0.4258006314839874,,-0.6421105027376804,-0.384678832869368,-1.1970134874759153,0.05763065682546783,-0.2,-0.29411764705882354,-0.09090909090909091,-0.08275862068965517,,0.08731609591185124,0.08498309995171414,0.027660818713450292,1.9448818897637796,-0.011278195488721804,0.089152810088333,-0.09816941852117732,-0.03490003507541214,0.09221089332278573,0.08482448319475834,0.089152810088333,-0.045249143501452795,0.13003187345059616,0.0004970178926441351,-0.16691505216095381,-0.017714016633701878,2013,CVX,2013,0.11784488648353571,Chevron Corp.,reports,Energy,Integrated Oil & Gas,"San Ramon, California",,93410,0.341813808283457
414,CVX,2014-12-31,-0.13809582159049136,-1.0491803278688525,2.75793991416309,-0.14285714285714285,-0.0678688956166908,0.020874435181060268,-0.18,-0.21298861188057863,,0.0,-0.09017530425613376,-0.13157894736842105,0.2302734375,0.026782286656278933,0.18377273368109404,-0.13098454254282133,-0.13098454254282133,-0.8383458646616542,-0.05699481865284974,0.10739439812827598,-0.0099159301573615,0.0,-0.08704157283053605,-0.16885658372938217,,,0.019592476489028215,-2.6210045662100456,-0.6716917922948074,0.19798574063917834,0.04919710605258514,-0.11491628614916286,,-0.10405044870240117,-0.26288879420536854,-0.10076567053311239,0.3082962575242083,-0.16052121654637871,-0.10185314848527284,-6.589984350547731,-0.10185314848527284,-0.09018998272884284,-0.2259735454629544,0.06663084363245567,-0.2751258589644655,-0.16666666666666666,,0.007665505226480836,,0.33516627389368947,,1.7209086694483078,0.40951742627345844,0.6014669926650367,0.18377273368109404,0.0,-0.16666666666666666,0.0,-0.15789473684210525,,0.06512088532160275,-0.01824655095683133,-0.03067205371877312,9.133689839572192,0.6045627376425855,0.04836593064909577,-0.15956218905472636,-0.033072869343994185,0.03966790286561198,0.06076070336391437,0.04836593064909577,-0.08930939878994895,0.11603551841211805,0.0004967709885742673,-0.08676207513416806,-0.016524799225479343,2014,CVX,2014,0.0023876873735154537,Chevron Corp.,reports,Energy,Integrated Oil & Gas,"San Ramon, California",,93410,0.09761942652653308
415,CVX,2015-12-31,-0.2345749218083594,5.555555555555555,-0.11649154865235267,-0.75,-0.1667184455051261,0.018016333146312576,0.04878048780487805,-0.13789597184200234,,0.0,-0.3599092138304037,0.015151515151515152,0.0796951897126528,-0.028920803184587302,0.25272434943131067,-0.8448176398948786,-0.8448176398948786,4.255813953488372,-0.3400958016342632,0.03642458222554634,-0.001088613106901807,0.03571428571428571,-0.3312686809031654,-0.9889001009081736,,,-0.026287471176018446,-1.467605633802817,1.2142857142857142,0.40103212918262027,-0.00696289818022806,0.0060189165950128975,,0.4515430427720628,-0.49046242774566473,-0.38185861795075454,-1.563112622524505,-0.2035593617234804,-0.7616028272958786,0.010358342665173572,-0.7616028272958786,-0.6480124530164395,-0.23159655831739961,0.6826196473551638,-1.1880766501064586,-0.7,,-0.16649377593360995,,-0.11139439105707001,,-0.05776111773726359,-0.056704707560627676,1.6793893129770991,0.25272434943131067,-0.75,-0.85,-0.6,-0.017857142857142856,,-0.018428321990193907,-1.0478241160471442,-0.03293413173652695,0.30026385224274404,-0.26540284360189575,0.00028944539255561485,-0.16302803561280546,-0.17108312973751802,-0.014913434992388471,0.02152291032270852,0.00028944539255561485,-0.3519756202180614,-0.005616268457632275,0.0004965243296921549,-0.7590597453476984,-0.01055482385666824,2015,CVX,2015,-0.20040112592855314,Chevron Corp.,reports,Energy,Integrated Oil & Gas,"San Ramon, California",,93410,2.3186603675892163
416,CXO,2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,CXO,2012,,Concho Resources,reports,Energy,Oil & Gas Exploration & Production,"Midland, Texas",2016-02-22,1358071,
417,CXO,2013-12-31,-0.15206705222375924,0.7326664068251699,-2.3911708285656594,-0.4166666666666667,-0.3223657480827335,0.022417756670906647,,-0.9927083333333333,-1.320730938878387,0.0,0.32493170770022956,0.11290322580645161,-0.05876895720857117,0.1251979277032044,0.34409604446630937,-0.3162037872813477,-0.458251614283049,,,0.11875353676393977,,-0.012345679012345678,0.26313910374229965,-0.5290131890806681,-0.048576938422662586,0.19636025286664294,,-2.374107749830048,-2.4695998562357735,0.17068701039597847,-0.6511375947995667,,,-0.4638969935045354,-2.1264775413711585,0.10064178918736333,-0.4709966345235822,-0.15338477551770988,-0.4185559511592836,0.8409304136942167,-0.4185559511592836,-0.41473679053474755,0.2520341025621833,3.3906626506024096,-0.27408434178303076,-0.425531914893617,-0.6818331684800527,-0.6549600623064245,0.06993896529444342,,-0.6758424299952539,-0.9701563667528943,0.16553932503418003,-1.6030487804878049,0.34409604446630937,-0.5833333333333334,-0.47368421052631576,-0.5416666666666666,0.11290322580645161,,0.16839476090577857,-1.0962902898844518,0.26920834703578583,32.902146464646464,,0.11662312675440777,0.1350957326720159,0.022675743089316646,0.08417094705550407,0.1385790752377255,0.11662312675440777,0.2748110521185132,0.5146117450598385,0.0004970178926441351,-0.4282296650717703,0.016918880394923633,2013,CXO,2013,0.016540232123218247,Concho Resources,reports,Energy,Oil & Gas Exploration & Production,"Midland, Texas",2016-02-22,1358071,0.7778820796129924
418,CXO,2014-12-31,1.223386067567242,1.6241095753455472,-6.284537553901142,0.42857142857142855,0.3774939218054233,0.4934238112198236,,0.0,3.7956777996070725,0.0761904761904762,0.18210681632545517,0.36231884057971014,-0.7226481217829372,0.1868483274401831,0.26732891973980777,0.8630301872372946,1.3965796745987082,,,0.1399461058943332,,0.0,0.13799535849884392,1.6876950531559496,-0.05105713786475625,-0.008783929069772762,,-2.296589468476547,-2.6853078443760574,-0.04442570159218449,270.58281573498965,,,-1.12413466782456,-1.0,0.228900456674645,0.6397525920494815,0.342262786575664,1.1440978793082155,-0.5377658756106004,1.1440978793082155,1.252513372565105,0.31578265617651513,3.184514417689968,0.7649492984709371,0.5185185185185185,16.18756476683938,26.72230971128609,0.4178953185868144,,1.6809825931348625,-0.9142406519024775,0.4043010752688172,-5.778159757330637,0.26732891973980777,1.1333333333333333,0.6,0.8181818181818182,0.36231884057971014,,0.3090178609366513,-1940.061052631579,0.20225539557754027,-1.0,,0.22527151031928971,1.2815377969762418,0.6708686323110503,0.4052314174567031,0.10933541794704978,0.22527151031928971,0.14665512028652725,1.4327453142227122,0.0004967709885742673,1.0460251046025102,0.04793331933863299,2014,CXO,2014,0.2747830749461495,Concho Resources,reports,Energy,Oil & Gas Exploration & Production,"Midland, Texas",2016-02-22,1358071,-0.3769465134721273
419,CXO,2015-12-31,-0.6727635782747604,-2.12123290280794,-0.2773986516257283,-0.9,-0.030059469325677015,0.5288272623613832,,10882.333333333334,-3.1114297419090535,0.1415929203539823,0.005544472801435434,1.3404255319148937,-0.2307502467917078,0.01850506418549793,0.2473024243726262,-0.708513072184863,-0.8863603439413057,,,0.07588864246570771,,-0.125,-0.40511355361765844,-0.9012823135138537,-0.05380422773808647,-0.005894000304623352,,11.91522190160494,-1.8915023037016434,-0.039476388508150585,-0.36329850695066496,,,2.552101033295063,,-0.4637878057363332,0.4913271933676447,-0.226344031962344,-0.8775491243554606,-3.2589894009839715,-0.8775491243554606,-0.8775491243554606,-0.40239146403338055,-0.8369117944402245,-0.6503741701040152,-0.4878048780487805,2.706288436030387,0.3092348185037208,-0.3256031501272942,,-0.8695388349514563,-0.9203065134099617,0.028334444631696182,-0.8423057389537837,0.2473024243726262,-0.84375,-0.9375,-0.8,1.3404255319148937,,0.028906792482128452,0.6618352452733499,0.13015708191084488,,,0.0757413770509659,0.10615485073998902,-0.5283826772637308,0.314680877172119,-0.11925018606111706,0.0757413770509659,-0.32200250587655493,0.19378351839262783,0.0004965243296921549,-0.8895705521472392,0.10886070722333992,2015,CXO,2015,-0.08868057664306407,Concho Resources,reports,Energy,Oil & Gas Exploration & Production,"Midland, Texas",2016-02-22,1358071,7.252503667065585
420,D,2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,D,2012,,Dominion Resources,reports,Utilities,Electric Utilities,"Richmond, Virginia",,715957,
421,D,2013-12-31,0.0022560631697687537,-1.3356164383561644,0.18834080717488788,4.0,-0.019300361881785282,-1.0,1.1666666666666667,1.0347826086956522,-1.878787878787879,0.0527944656835973,-0.03216867469879518,0.2878787878787879,,0.22655172413793104,-0.036729036729036726,0.16228497241155468,0.19381898454746138,,,0.060280115685828486,-0.014057507987220448,0.11428571428571428,0.1217199558985667,0.0998766954377312,0.04477611940298507,0.07475490196078431,-0.0659253375694996,-12.36111111111111,-1.3150684931506849,0.14711293098332442,0.21737055595323312,-1.0,0.0,1.608748481166464,-0.5342465753424658,-0.1701716219482717,-1.6158940397350994,-0.09947916666666666,4.619205298013245,-0.7271789582258896,4.619205298013245,0.25367904695164684,0.14148471615720523,,0.1602519244226732,0.13636363636363635,-0.0938722294654498,0.07338638373121131,0.11597633136094675,-0.6305587229190421,5.428571428571429,-0.41935483870967744,-0.14128473475279682,-1.5862068965517242,0.07187222715173026,0.16666666666666666,0.09523809523809523,5.5,0.36,,0.06787564766839378,-3.4339622641509435,0.023636363636363636,-0.16929057337220602,,0.06955890516247491,0.1556420233463035,-0.09905964189102151,0.10162755488266464,0.060215053763440864,0.06955890516247491,0.022204908453447605,,0.0004970178926441351,4.528301886792454,0.016443279162276572,2013,D,2013,0.1413196612506523,Dominion Resources,reports,Utilities,Electric Utilities,"Richmond, Virginia",,715957,-0.7935496858488581
422,D,2014-12-31,-0.1457512661789533,-2.336734693877551,-0.05660377358490566,-0.26666666666666666,0.3148831488314883,,-0.38461538461538464,-0.35363247863247865,0.4827586206896552,0.016081618537091474,-0.01892194696875389,-0.08235294117647059,,0.04638740511667135,0.1223021582733813,-0.17034347947500697,-0.34245562130177515,,,0.1116219198234645,-0.013609850939727802,-0.05128205128205128,-0.10458030273245528,-0.49327354260089684,0.017857142857142856,0.3603192702394527,0.1989795918367347,-1.061124694376528,-11.565217391304348,0.128039317123642,0.08996471971775774,,-1.0,0.3693525850023288,-0.9705882352941176,0.001747742499271774,17.752688172043012,0.4982648930017351,-0.2280494991160872,0.6918714555765595,-0.2280494991160872,-0.26774734488541085,-0.0692425401683244,,-0.17943305186972255,-0.12,0.17517985611510792,-0.03871499176276771,-0.0042417815482502655,0.2839506172839506,0.3888888888888889,-0.045454545454545456,0.2445891994116411,0.8333333333333334,0.0695364238410596,-0.3333333333333333,-0.34782608695652173,-0.15384615384615385,-0.14705882352941177,,-0.01423257318453825,-1.524031007751938,-0.037300177619893425,0.10926532522227421,,0.08445784094538486,-0.054713804713804715,0.029167858164140692,-0.007472942793334479,0.11229000884173299,0.08445784094538486,-0.05213414634146341,,0.0004967709885742673,-0.23208191126279867,0.0052510967062464825,2014,D,2014,0.17903887338662514,Dominion Resources,reports,Utilities,Electric Utilities,"Richmond, Virginia",,715957,0.5353706217879164
423,D,2015-12-31,-0.18247694334650857,1.2442748091603053,-0.216,0.36363636363636365,0.04303086997193639,,0.0,0.02975206611570248,-0.3953488372093023,0.13682777399591559,-0.2131709173962695,-0.3333333333333333,,-0.004030091348737238,0.06987179487179487,0.2561427128912824,0.5905511811023622,,,0.14568513923352633,0.0821287779237845,0.2702702702702703,0.2035126234906696,1.002212389380531,0.0,-0.24224643755238895,-0.04397163120567376,35.04,0.03292181069958848,0.08305434533363908,0.03830246358568603,1.3333333333333333,,0.021768707482993196,143.5,0.30125036347775513,0.32855504587155965,0.25516309592742714,0.449618320610687,-0.11955307262569832,0.449618320610687,0.449618320610687,-0.43732018084669133,,0.2995222344726204,0.36363636363636365,0.04499540863177227,-0.2707797772065124,0.31203407880724177,0.13942307692307693,0.792,-1.1428571428571428,0.020597670099611682,-1.4171122994652405,0.07972136222910217,0.7142857142857143,0.4666666666666667,0.45454545454545453,-0.39655172413793105,,0.05955701394585726,2.1745562130177514,0.016605166051660517,0.19109892427757857,,0.08227952951571042,-0.25360641139804097,0.1280911364267852,0.09597576806577239,0.07857944449639952,0.08227952951571042,-0.06055001608234159,,0.0004965243296921549,0.42666666666666664,0.01608760790554037,2015,D,2015,0.013591271235249103,Dominion Resources,reports,Utilities,Electric Utilities,"Richmond, Virginia",,715957,-0.28953882857342356
424,DAL,2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,DAL,2013,,Delta Air Lines,reports,Industrials,Airlines,"Atlanta, Georgia",2013-09-11,27904,
425,DAL,2014-12-31,0.08323038912909203,-4.355555555555555,22.047619047619047,-0.9230769230769231,-0.1078936929789766,-0.07159204691746532,-0.16129032258064516,-0.07669874599008457,-2.9770114942528734,,0.09554474336958596,-0.20588235294117646,0.5214342948717948,0.016803438843298164,0.06815440289505428,-0.4903817697543652,-0.5757815591610606,,,0.003431866019950581,0.0,-0.044444444444444446,0.03486227616158011,-1.0515412454761013,-0.01180764276513525,-0.23708920187793428,-0.1984948259642521,0.297029702970297,-1.2597402597402598,-0.13455844818785095,,,,0.5993294216261525,-2.7663551401869158,0.09835701598579041,1.4545454545454546,-0.10631349782293179,-0.9374762808349146,-1.3429841559329763,-0.9374762808349146,-0.9374762808349146,-0.03763440860215054,0.7810945273631841,-0.3511764705882353,-0.4444444444444444,-0.2893323100537222,-0.1772300469483568,-0.017884004679926457,0.4251461988304094,-0.9155555555555556,-2.4545454545454546,0.2242785223002198,-1.3791606367583213,0.06815440289505428,-0.5714285714285714,-0.45454545454545453,-0.9285714285714286,-0.19672131147540983,,0.13348638897999343,3.4,0.11921755220724294,1.3366804489072652,0.26903023983315955,0.033548955063921,-0.05108278934825407,0.19043244771057094,-0.2430645022760457,0.11285675589155113,0.033548955063921,0.06854102136446669,0.2131782945736434,0.0004967709885742673,-0.936341659951652,-0.01782360146966442,2014,DAL,2014,0.8802946138168625,Delta Air Lines,reports,Industrials,Airlines,"Atlanta, Georgia",2013-09-11,27904,28.537286275275015
426,DAL,2015-12-31,0.032644333570919455,-0.8145695364238411,-0.6611570247933884,5.0,0.3094708759448644,-0.0034666050381326552,0.19230769230769232,0.25047378395451675,-0.09883720930232558,,-0.25562763965689905,-0.037037037037037035,-0.3474654377880184,-0.13681783243658724,0.03613777526821005,3.4355400696864113,5.6763059701492535,,,0.050617903233161565,0.0,0.3488372093023256,0.35717160103478013,5.37046004842615,0.05605040191179665,-0.26,-0.18192488262910797,1.8969465648854962,1.95,-0.20184027368172702,,,,-0.20335429769392033,-0.8465608465608465,0.6023852840105114,0.2617283950617284,0.6057653268371904,5.867981790591806,-0.9255566633433034,5.867981790591806,5.867981790591806,-0.37306021104903786,-0.9511173184357542,2.5367180417044426,2.8,0.5421166306695464,0.30527817403708984,0.044588155207624235,-0.004924086992203529,-20.31578947368421,-6.229166666666667,-0.08803428703810957,-6.870229007633588,0.03613777526821005,5.0,4.5,4.5,-0.02040816326530612,,0.609375,1.0,0.09715005510943159,0.047522750252780584,0.2037797863599014,-0.016128136283677437,-0.011137803013758463,0.04030391167566926,0.23113582208101668,-0.0643476721543636,-0.016128136283677437,0.008473316485803479,0.19169329073482427,0.0004965243296921549,6.189873417721518,-0.04477013828110105,2015,DAL,2015,0.225936172775153,Delta Air Lines,reports,Industrials,Airlines,"Atlanta, Georgia",2013-09-11,27904,-0.8294912717443009
427,DAL,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,DAL,2016,,Delta Air Lines,reports,Industrials,Airlines,"Atlanta, Georgia",2013-09-11,27904,
428,DD,2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,DD,2013,,Du Pont (E.I.),reports,Materials,Diversified Chemicals,"Wilmington, Delaware",,30554,
429,DD,2014-12-31,-0.1485488579769878,-0.9098360655737705,2.0926640926640925,-0.1,0.07332624867162593,0.00921242774566474,-0.25,-0.22715579912761436,-0.3872832369942196,-0.019736842105263157,-0.03508672486112686,0.038461538461538464,0.5869103272418189,-0.5043196544276458,0.008733624454148471,0.5560716655607166,0.6808261886204209,2.772727272727273,,-0.2297390902793812,-0.08084022915340547,0.02564102564102564,0.0023775977456851004,2.2444444444444445,-0.10341444270015698,-0.15848214285714285,-0.15605570753543896,-89.8,-11.116279069767442,-0.1403966111162834,-0.24629080118694363,0.017543859649122806,,-3.3723849372384938,-1.4451994739149496,0.16766278703994966,2.4423337856173677,-1.1144312393887945,-0.2522689768976898,-0.8588172615876398,-0.2522689768976898,0.4256572982774252,-0.15420697742597478,,0.4116152450090744,0.4,0.05690200210748156,13.956221198156681,,0.5725050542179746,3.0,-0.7435844370860927,0.3375577168680617,,,0.6666666666666666,1.0,-0.23529411764705882,0.14754098360655737,-0.038782523318605794,0.006553860819828408,2.1625708884688093,-0.15661182205971969,-0.1737361998837885,-0.14482758620689656,-0.019592613448804832,0.06963582677165354,0.032767262661779005,-0.17924702692710578,0.053870144598809185,-0.019592613448804832,-0.020415201048348163,-0.0,0.0004967709885742673,-0.24329501915708807,-0.01185925554627348,2014,DD,2014,0.22384896235199642,Du Pont (E.I.),reports,Materials,Diversified Chemicals,"Wilmington, Delaware",,30554,0.6173396413866888
430,DD,2015-12-31,-0.07714804356595402,4.090909090909091,-1.1410736579275904,-0.25925925925925924,-0.19356435643564357,-0.008322892428852693,0.17647058823529413,-0.23299565846599132,-1.5157232704402517,-0.03355704697986577,-0.11225988368677671,-0.10582010582010581,0.017407605784681306,-0.0915032679738562,-0.09338280766852196,-0.3746268656716418,-0.3992580570368653,-0.1716867469879518,,-0.02238209432454037,-0.019390581717451522,0.0,-0.11991566370903979,-0.4041095890410959,-0.0930181659006347,-0.09283819628647215,-0.0953293060262266,-1.3626126126126126,0.496551724137931,-0.1723166901332178,-0.09711286089238845,2.5689655172413794,,-2.2586713697824807,-0.20728705071393402,-0.3760775862068966,-0.6407173827355144,4.42433234421365,-0.4612413793103448,-2.8,-0.4612413793103448,-0.397456279809221,-0.1953206239168111,,-0.21676523527899202,-0.14285714285714285,0.11266201395812563,-0.9386843321522107,-1.0,0.09817671809256662,83.75,-1.0306698950766748,-0.07521116415717959,,,-0.3333333333333333,-0.1875,-0.38461538461538464,-0.22142857142857142,-0.030643513789581207,-0.14111518882443472,0.24267782426778242,-0.08345375722543352,-0.18073136427566808,6.306451612903226,-0.18467023172905525,-0.3333716739513841,-0.2527345164795364,-0.24977477477477478,-0.16133979015334948,-0.18467023172905525,-0.1153277476589453,-0.0,0.0004965243296921549,-0.45063291139240513,-0.019310344827220972,2015,DD,2015,-0.0008370527200746605,Du Pont (E.I.),reports,Materials,Diversified Chemicals,"Wilmington, Delaware",,30554,0.8187528303021683
431,DD,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,DD,2016,,Du Pont (E.I.),reports,Materials,Diversified Chemicals,"Wilmington, Delaware",,30554,
432,DE,2013-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,DE,2013,,Deere & Co.,reports,Industrials,Construction & Farm Machinery & Heavy Trucks,"Moline, Illinois",,315189,
